Point in Time [s],Response Time [s]
0.0016610759186931746,0.0016610759186931746
0.0025850736816007895,0.0025850736816007895
0.002683439361529472,0.002683439361529472
0.0026972072733923887,0.0026972072733923887
0.002709912123657801,0.002709912123657801
0.002728610541308876,0.002728610541308876
0.0027514978858484227,0.0027514978858484227
0.002772509437348565,0.002772509437348565
0.0028192772892538178,0.0028192772892538178
0.0028253459284915197,0.0028253459284915197
0.0028346003458098847,0.0028346003458098847
0.0028558978277462553,0.0028558978277462553
0.0029904909371006577,0.0029904909371006577
0.0029965032064533043,0.0029965032064533043
0.003005584131054506,0.003005584131054506
0.003014113204805694,0.003014113204805694
0.003087910193728535,0.003087910193728535
0.003101122127805766,0.003101122127805766
0.0032039218450143916,0.0032039218450143916
0.003228650070214153,0.003228650070214153
0.0032594859435702518,0.0032594859435702518
0.0032647041891500756,0.0032647041891500756
0.003271144685938198,0.003271144685938198
0.003278688901389051,0.003278688901389051
0.0032863746818402122,0.0032863746818402122
0.003355066163782011,0.003355066163782011
0.0033894959045302183,0.0033894959045302183
0.0034051322158073186,0.0034051322158073186
0.003425363847946652,0.003425363847946652
0.003439975102589173,0.003439975102589173
0.003449738172867056,0.003449738172867056
0.0034572785126440195,0.0034572785126440195
0.003470206745165146,0.003470206745165146
0.0034805871029838517,0.0034805871029838517
0.003481144455516137,0.003481144455516137
0.0034821073059142405,0.0034821073059142405
0.003486162013133683,0.003486162013133683
0.003490158311851312,0.003490158311851312
0.003495892802052687,0.003495892802052687
0.003516985834553271,0.003516985834553271
0.0035367391940603434,0.0035367391940603434
0.003537760323674724,0.003537760323674724
0.0035516742015973247,0.0035516742015973247
0.003557851128377266,0.003557851128377266
0.0035636747955006816,0.0035636747955006816
0.003646430580458757,0.003646430580458757
0.0036660301518130615,0.0036660301518130615
0.0037216158618737674,0.0037216158618737674
0.0037435632228433307,0.0037435632228433307
0.0038075436904387566,0.0038075436904387566
0.0038318911775495385,0.0038318911775495385
0.0038564441026765015,0.0038564441026765015
0.0039048762852387457,0.0039048762852387457
0.003937979861963595,0.003937979861963595
0.003980154201484818,0.003980154201484818
0.003984533160117813,0.003984533160117813
0.004037348268379983,0.004037348268379983
0.004038657169244629,0.004038657169244629
0.004039576896380991,0.004039576896380991
0.004055554377639201,0.004055554377639201
0.0040811952138340175,0.0040811952138340175
0.00410698089930641,0.00410698089930641
0.0041372031990795895,0.0041372031990795895
0.0042099007782353546,0.0042099007782353546
0.004214380412791954,0.004214380412791954
0.004217647441563445,0.004217647441563445
0.0042214857498936754,0.0042214857498936754
0.004231773954524689,0.004231773954524689
0.004242350696792898,0.004242350696792898
0.0042467460533088235,0.0042467460533088235
0.004252339543569224,0.004252339543569224
0.0042582549765247,0.0042582549765247
0.004278593071046886,0.004278593071046886
0.00429576844059526,0.00429576844059526
0.004317057253737471,0.004317057253737471
0.0043228858395096235,0.0043228858395096235
0.004371838155294512,0.004371838155294512
0.004378349753142499,0.004378349753142499
0.004385991595959944,0.004385991595959944
0.004415186067956484,0.004415186067956484
0.004418631293823428,0.004418631293823428
0.004439783396626573,0.004439783396626573
0.004445091591318839,0.004445091591318839
0.004452107511929027,0.004452107511929027
0.004475866075195102,0.004475866075195102
0.00453703442380083,0.00453703442380083
0.0045393238355503785,0.0045393238355503785
0.0045768255836449905,0.0045768255836449905
0.004605623433771207,0.004605623433771207
0.004646911092669506,0.004646911092669506
0.004657185235663533,0.004657185235663533
0.0046621896779046644,0.0046621896779046644
0.004708938617266336,0.004708938617266336
0.004729841168145269,0.004729841168145269
0.004777112904995616,0.004777112904995616
0.004778600366538498,0.004778600366538498
0.004791743490758495,0.004791743490758495
0.004797666131691477,0.004797666131691477
0.004804060045408682,0.004804060045408682
0.004812101233645684,0.004812101233645684
0.004834458181863422,0.004834458181863422
0.004852368459811082,0.004852368459811082
0.004865174241270358,0.004865174241270358
0.004873220428341669,0.004873220428341669
0.00492976871283981,0.00492976871283981
0.005554858677680311,0.0027355813884264936
0.005774853545286908,0.0025462034750727545
0.005926592609917603,0.002838682416189068
0.005965935601740199,0.0029694323952868945
0.006030527458723144,0.002573248946079124
0.006071390951121819,0.006071390951121819
0.00610692798326284,0.0023633647604195092
0.0061459480861655105,0.0027059729835763376
0.006180930759549642,0.0028258645957676314
0.006202188042442617,0.002776824194495965
0.006204476499278183,0.0025580459188194256
0.006244052326861978,0.006244052326861978
0.006252743215259744,0.0028632473107295256
0.006349445460168419,0.006349445460168419
0.006358682219481612,0.006358682219481612
0.00640458840729351,0.00640458840729351
0.006444300993112167,0.0021975549398033437
0.006491864347668382,0.006491864347668382
0.0065023740246077065,0.0065023740246077065
0.006593604365870192,0.006593604365870192
0.0066129247694987035,0.0066129247694987035
0.00664491011293127,0.00664491011293127
0.006689074916225577,0.006689074916225577
0.006710636324702895,0.006710636324702895
0.006763485488638753,0.006763485488638753
0.006769006255384516,0.0021068165774798513
0.006825701381489238,0.006825701381489238
0.0068692966228846245,0.0022636731891134175
0.006907406571122482,0.006907406571122482
0.006928603895695735,0.006928603895695735
0.006988034250616044,0.0024487104150656656
0.006992833270548295,0.006992833270548295
0.006998192036860851,0.006998192036860851
0.007007470309655501,0.007007470309655501
0.007062515158912556,0.007062515158912556
0.007074256831263688,0.007074256831263688
0.007130759659818703,0.007130759659818703
0.007167488489076119,0.007167488489076119
0.007192726640771519,0.007192726640771519
0.007232196914895488,0.00325204271341067
0.007266268075561582,0.0025364269074163136
0.007279902079740838,0.007279902079740838
0.007289389258008391,0.007289389258008391
0.0073782506231268325,0.002669312005860496
0.007413895717297173,0.007413895717297173
0.0074751750586321145,0.0074751750586321145
0.007524142496285348,0.007524142496285348
0.007549513940327265,0.007549513940327265
0.007558429739744263,0.007558429739744263
0.0075979888819087335,0.0075979888819087335
0.00760279806682154,0.00760279806682154
0.007687343543019263,0.004422639353869188
0.007716122170031778,0.0044449774840935805
0.007731962896836476,0.00495945345948791
0.0077336550846961154,0.005050215723166643
0.007749230831969852,0.007749230831969852
0.007823004117389336,0.007823004117389336
0.007833925873592893,0.007833925873592893
0.007858450602983638,0.0048679596658829805
0.007864437238126333,0.004374278926275021
0.007878408464866832,0.004326734263269507
0.00789527711588499,0.00789527711588499
0.007916625391380036,0.007916625391380036
0.007937646070603634,0.004451484057469951
0.007939558308635372,0.00445897120565152
0.007962465153883049,0.007962465153883049
0.00797574767990378,0.00797574767990378
0.007981303739219198,0.007981303739219198
0.007995592004779856,0.007995592004779856
0.008051962159703992,0.0019805712085821736
0.008084544116891808,0.008084544116891808
0.008093340594911883,0.008093340594911883
0.00819307893157061,0.00819307893157061
0.008199320011498236,0.008199320011498236
0.00827841958127652,0.00827841958127652
0.008323810885547294,0.008323810885547294
0.008335797367989038,0.008335797367989038
0.008353191974557013,0.008353191974557013
0.008420470456312919,0.008420470456312919
0.008428757971706355,0.008428757971706355
0.008455230887733811,0.008455230887733811
0.00846196940972464,0.005456385278670133
0.008504738931659754,0.008504738931659754
0.008541533880502342,0.0020496695328339597
0.008556851175363705,0.008556851175363705
0.008576975039793744,0.008576975039793744
0.008680789159193293,0.008680789159193293
0.008689836799295483,0.004431581822770783
0.008708360015613068,0.008708360015613068
0.008726681011842204,0.008726681011842204
0.008729935158060713,0.004277827646131686
0.008734485996795462,0.008734485996795462
0.008768973412706382,0.0021753690468361902
0.008815031109334634,0.008815031109334634
0.008821427173120764,0.008821427173120764
0.00883814958012677,0.002012448198637532
0.008861836384236604,0.008861836384236604
0.008870572213433523,0.008870572213433523
0.008884614683149694,0.008884614683149694
0.00889312563547625,0.002640382420216506
0.008902081832516414,0.008902081832516414
0.008912725827944576,0.008912725827944576
0.008913269893496521,0.008913269893496521
0.008930066129815731,0.008930066129815731
0.008983814115016378,0.008983814115016378
0.009023463052144921,0.009023463052144921
0.009125736974738905,0.009125736974738905
0.009132843194340058,0.0047468515983801135
0.009209221410263832,0.0020164947694923125
0.009219931979451718,0.002350635356567094
0.009245449595551666,0.009245449595551666
0.009266266394979607,0.009266266394979607
0.009274589649008373,0.009274589649008373
0.009282138439982369,0.0023747318688598865
0.009332199484590202,0.009332199484590202
0.009335606237455777,0.009335606237455777
0.00936550597877079,0.00936550597877079
0.00941482748172077,0.0026513419930820166
0.009455292842030538,0.009455292842030538
0.00947436962966856,0.00947436962966856
0.009501543440233889,0.006750045554385466
0.009528950588193783,0.006673052760447528
0.009551995587712801,0.0019935658479685375
0.009588529672396002,0.009588529672396002
0.009621800421433905,0.009621800421433905
0.009652644138818922,0.006638530934013228
0.009663827619974905,0.006182683164458767
0.00966408323831536,0.0054497028255234056
0.009710079186306694,0.009710079186306694
0.009713397283020063,0.0018489600448937295
0.009718381910475946,0.009718381910475946
0.009766676592377694,0.009766676592377694
0.009769230894881655,0.0070720236214892665
0.009771880231018113,0.005915436128341611
0.009781107879938411,0.005502514808891525
0.00979424972901392,0.001818502049110141
0.009832960587272855,0.0056011866327481665
0.009838579328948075,0.006031035638509319
0.009876606935246494,0.005739403736166905
0.009901728726297753,0.005486542658341269
0.009940368145189123,0.007115022216697603
0.009951291290050809,0.006691805346480557
0.009964170066801012,0.003933642608077869
0.01000308266127583,0.002286960491244051
0.010012485640344671,0.005802584862109317
0.010045103816294238,0.005398192723624733
0.010057237903582043,0.006152361618343297
0.010096164044123354,0.00577327820461373
0.01010468166749902,0.006825992766109969
0.010136712680449002,0.005915226930555326
0.010141908440251882,0.005846139999656622
0.010157865519522398,0.005353805474113716
0.01020850189345101,0.006376610715901471
0.010227031753946677,0.005353811325605008
0.010229276091061936,0.005789492694435364
0.01023405662402907,0.006697317429968727
0.010263966464767795,0.004709107787087483
0.010281484640231623,0.005504371735236008
0.010292934126190142,0.00544056566637906
0.010315041763810491,0.005936692010667992
0.010317114498774625,0.005387345785934815
0.010336808332710595,0.005502350150847173
0.01039550287621392,0.0041910263769357374
0.010426083681205813,0.004223895638763196
0.010430435050202514,0.004503842440284911
0.010445743646007736,0.004201691319145757
0.010537201017412979,0.0017682276047065962
0.010754585850676667,0.007919985504866781
0.010776574495978955,0.0019615433866443203
0.010796808338308882,0.004352507345196715
0.010837143959293735,0.010837143959293735
0.010889006179668006,0.004530323960186394
0.010903952945336515,0.004134946689952
0.010909276326081373,0.001543770347310583
0.011003537803357116,0.001728948154348743
0.011068666777645599,0.004423756664714329
0.011177596212155015,0.0020447530178149577
0.011244139054897788,0.004631214285399084
0.011294291933561174,0.001630208695245815
0.011352423690832884,0.0015713158108944733
0.011389824766140703,0.0021698927866889844
0.011505547293610889,0.0021733478090206863
0.01177516488040685,0.0017179269768248066
0.01183325170245025,0.0019315229761524971
0.011878962602088398,0.002160580691612452
0.011896527695081158,0.0017386621755587604
0.011946890741463146,0.0016829242766953512
0.012240124559039814,0.0021439605149164605
0.01259922699933478,0.0014216307871797642
0.012613759461052266,0.012613759461052266
0.012747184715999687,0.0019100407567059514
0.012941873690174677,0.012941873690174677
0.01294850618996088,0.01294850618996088
0.012982975807764419,0.0015931510416237159
0.013013327770283517,0.013013327770283517
0.013092384214072187,0.013092384214072187
0.013142363805574294,0.013142363805574294
0.013219906500707694,0.0014447416203008448
0.013285353129117456,0.013285353129117456
0.01328977295924445,0.01328977295924445
0.013352907414946855,0.013352907414946855
0.013363051797769412,0.013363051797769412
0.013394970348687956,0.013394970348687956
0.013412759993880816,0.013412759993880816
0.013429667297438061,0.013429667297438061
0.01345119505137383,0.01345119505137383
0.013529341011508145,0.013529341011508145
0.01353562305313223,0.006461366221868541
0.013559365910137034,0.013559365910137034
0.013603904516077412,0.013603904516077412
0.013742165387740882,0.0018632027856524836
0.013775579915274063,0.013775579915274063
0.013786453786271032,0.0018395630448078855
0.013839020317508697,0.013839020317508697
0.013841749515476719,0.013841749515476719
0.013850147158090213,0.013850147158090213
0.013869764545727472,0.013869764545727472
0.013918150290159012,0.013918150290159012
0.013919921681754013,0.013919921681754013
0.0139222375995243,0.0016821130404844863
0.013970407768057615,0.00704180387236188
0.014096344534002095,0.014096344534002095
0.014177372519294544,0.014177372519294544
0.014230818481155535,0.014230818481155535
0.014305354364993287,0.0073173201143772425
0.014308772469628686,0.014308772469628686
0.01431535427156984,0.01431535427156984
0.014380160740674369,0.0073873274701260734
0.014395400031314438,0.014395400031314438
0.014399350824374558,0.0014508446344136776
0.014475662400416658,0.00730817391134054
0.014564446980362872,0.014564446980362872
0.014598319786678698,0.007308930528670307
0.014609641396972938,0.014609641396972938
0.01471078754057246,0.0016974597702889421
0.014729688384727059,0.014729688384727059
0.014752728634259677,0.014752728634259677
0.014780995347036424,0.014780995347036424
0.014797597909560445,0.014797597909560445
0.01489538004443074,0.007832864885518185
0.014951954719204099,0.014951954719204099
0.015118619445390228,0.015118619445390228
0.015289639523735485,0.0015474741359946028
0.015447551897423844,0.0015294016072648318
0.01552158462627399,0.001551176858216376
0.015610697753315172,0.0020513318431781384
0.01569989499646178,0.008321644373334948
0.01573927207104671,0.008215129574761362
0.015759241827749085,0.008156443760927546
0.015911206539789356,0.008436031481157243
0.015920845528732807,0.008322856646824073
0.01594292225942975,0.008393408319102486
0.01609673058297094,0.001701330551656501
0.016261882106456734,0.008512651274486882
0.016292852563718263,0.00841444409885143
0.016582762992497318,0.008759758875107982
0.016637594609167073,0.008742317493282083
0.016720316111229164,0.015059240192535989
0.016905901580548832,0.008943436426665783
0.016941547459130617,0.009001989150495245
0.017023095503464196,0.009189169629871303
0.017097135021762487,0.009159488951158853
0.017145551299709492,0.009164247560490293
0.017171030532530076,0.009077689937618193
0.017194022825502395,0.009335572222518757
0.017297276650631403,0.001386070110842047
0.017308897866534837,0.001698200113219665
0.017808304980432926,0.0015154524167146632
0.01798343736213394,0.0017215552556772047
0.018176951916201115,0.00997763190470288
0.018253676915623226,0.009917879547634189
0.018308569919280124,0.009846600509555485
0.01848996766356251,0.0102968887319919
0.018729247824720255,0.010450828243443734
0.019039003973090548,0.010534265041430794
0.01929038141630879,0.01086991095999587
0.019345814071329806,0.0015375090908968797
0.019954113490198756,0.011498882602464944
0.020143125366846946,0.01704200323904118
0.02049737058499882,0.011816581425805528
0.020504686688531018,0.0014656827154404702
0.020533523800197486,0.011806842788355282
0.021101484385992107,0.018516410704391317
0.021300658887300074,0.018572048345991198
0.021765692602634806,0.018561770757620416
0.02198326633159804,0.001840140964751092
0.022090975612939302,0.01880460093109909
0.02218448184356604,0.01334633226343927
0.022493281650457428,0.013763346492396715
0.02250925263232838,0.018971492308653658
0.023352878665125455,0.014482306451691932
0.02343419116836739,0.01971257530649362
0.02346911533499722,0.014555845441500698
0.023517776792204424,0.019462222414565224
0.023570205078358625,0.014708368694122021
0.024162676282310756,0.01524995045436618
0.02443785715563375,0.0155447315201575
0.024516641220573496,0.020144803065278983
0.024528790897541557,0.015598724767725825
0.024790704810823037,0.015767241758678115
0.02570979917757935,0.016584062202840442
0.026030604775595222,0.001592747619961473
0.026433383660631263,0.017187934065079596
0.027054226364019184,0.022811875667226283
0.02743696701955947,0.0014063622439642494
0.027509417885662468,0.0182272794456801
0.028674737315358245,0.019339131077902468
0.029786759706725858,0.024995016215967364
0.030942250554803603,0.021467880925135043
0.03205366556805831,0.022552122127824422
0.032726180428636724,0.0017839298738331205
0.03366151093119937,0.0016078453631410625
0.03435019399844931,0.024798198410736508
0.036733768999968504,0.02708112486114958
0.04047855661729858,0.030768477430991883
0.04157860307479495,0.031809372179913295
0.0528317986416585,0.04303754891264458
0.053915483155791526,0.04408252256851867
0.05659262541223401,0.046754046083285934
0.05804939940124998,0.0014567739890159678
0.05921098978040096,0.04933438284515446
0.05959946668238951,0.0015500672811395305
0.0622465944032764,0.05230622625808728
0.06337727422743285,0.05341310416063184
0.06461603004109796,0.05466473875104715
0.06571537745986152,0.05570289181951685
0.07482038211814294,0.0687134541348801
0.07622831395683233,0.06612363228933331
0.07779791022395409,0.06765600178370221
0.0782101454439611,0.06800164355051008
0.07907699406441165,0.06884293744038258
0.07910380299426861,0.06887452690320668
0.07963181731453192,0.0014216718705708231
0.0806351797973188,0.07035369515708717
0.0807372168586682,0.07044428273247806
0.08132983855837302,0.001698021243841094
0.08268369861262523,0.0019464817539570217
0.08306066615337028,0.001730827594997264
0.08306463467571691,0.07272782634300631
0.08411433360099578,0.0014306349883705521
0.08460261750366527,0.07420711462745135
0.08549754452705714,0.0013832109260613623
0.08576260333719034,0.07533216828698783
0.08715049348674561,0.0013878901495552737
0.08757554593741393,0.08139461517786428
0.08818551043745672,0.07773976679144898
0.08921853009293314,0.0016429841555192087
0.08979542686572184,0.0016099164282651207
0.09349682186482007,0.08699444784021236
0.09748690054673669,0.0866900922084278
0.09863236250631141,0.0877433563266434
0.09987439328675717,0.08897044034142065
0.10109847891810134,0.09018920259201996
0.10227577793429438,0.09127224013093727
0.10500964405432629,0.09371535212076512
0.10518665654979577,0.09383423285896289
0.10688651447593737,0.001699857926141607
0.12983834286795504,0.11669597906238074
0.1307408867103062,0.1175209802095985
0.131012028679207,0.11772667555008955
0.13125774604829454,0.0014194031803395069
0.13229764439680927,0.11894473698186242
0.13272485849724203,0.001467112448947483
0.13275709710800618,0.0020162103976999746
0.1331356230176767,0.002123594338469703
0.1338767258800656,0.1205136740822962
0.13426441061229488,0.0015395521150528557
0.135094093506614,0.12168133351273318
0.1353974842868384,0.001520758406772793
0.13641513917423584,0.1228857981627277
0.13742948659082138,0.12389386353768915
0.1377505258027813,0.12414662128670388
0.13899568852455957,0.1252201086092855
0.13905064192949976,0.0016211553386783761
0.1402922575793188,0.12645050806384206
0.14052189052498315,0.12668287020747446
0.1410749652041641,0.0020243232746643414
0.1410987275929658,0.002103039068406226
0.14117155197373432,0.1273214048156441
0.14127577530338048,0.127406010757653
0.14165130115688146,0.12773137947512744
0.14241202424582322,0.00211976666650443
0.14285062519718875,0.1286732526778942
0.14288180399952927,0.0018068387953651677
0.14362144732982443,0.0019701461729429715
0.14370961021284206,0.14370961021284206
0.14375695692245963,0.12945160255746635
0.14409393016310965,0.12978515769348095
0.14433211984126276,0.1299519591005884
0.14501253515515336,0.13061318433077881
0.14540009161436324,0.13080177182768454
0.1462627090451048,0.13153302066037775
0.14710154506924625,0.1323039471596858
0.14743580185840896,0.1325404218139782
0.14898245369591134,0.13386383425052112
0.15026026762790293,0.13497062810416743
0.151030134217419,0.0020476805215076666
0.15271111989574798,0.13726356799832415
0.15478116622858593,0.0020700463328379437
0.16582101528431314,0.15029943065803916
0.167926492776302,0.002105477491988861
0.17724734369506956,0.16154744869860777
0.1796951715459091,0.16393592971816
0.18114418862823628,0.0014490170823271697
0.1879715912681945,0.180239628371358
0.20303374352111894,0.19530008843642283
0.2841916216994147,0.2841916216994147
0.2855262017127663,0.268943438720269
0.2868317298074438,0.27019413519827673
0.29545277536929737,0.29545277536929737
0.2967755018445496,0.2967755018445496
0.2969796795014993,0.2969796795014993
0.2980917585413518,0.28118585696080295
0.2981215770841789,0.2811800296250483
0.2986064836701312,0.281583388166667
0.29908862043257656,0.29908862043257656
0.2991959378460818,0.2991959378460818
0.299225719621289,0.299225719621289
0.29933894874811,0.29933894874811
0.29936382754968655,0.29936382754968655
0.2995903938022173,0.2995903938022173
0.299969669660743,0.28279863912821296
0.30001189896163044,0.2828663476619209
0.3003659725605329,0.28317194973503046
0.30049671097373826,0.28319943432310685
0.3011117911673221,0.3011117911673221
0.30112108195619836,0.0017821332080883434
0.3011565585581882,0.3011565585581882
0.30141369743338425,0.30141369743338425
0.3017677484042119,0.28327778074064935
0.3018086494040891,0.0018389797433460697
0.3019461425824785,0.3019461425824785
0.30199785855378436,0.30199785855378436
