1437150380440,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54527,1
1437150380453,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54512,1
1437150380467,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54551,2
1437150380482,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54609,2
1437150380496,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54603,1
1437150380509,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54557,2
1437150380523,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54616,1
1437150380536,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54656,2
1437150380551,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54570,1
1437150380564,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54547,2
1437150380577,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54566,2
1437150380590,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54638,2
1437150380603,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54601,2
1437150380616,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54495,2
1437150380630,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54519,2
1437150380643,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54553,2
1437150380657,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54532,2
1437150380672,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54646,2
1437150380686,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54581,2
1437150380700,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54667,1
1437150380713,17,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54592,2
1437150380731,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54621,1
1437150380744,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54535,2
1437150380758,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54667,1
1437150380772,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54583,1
1437150380784,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54578,2
1437150380798,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54570,1
1437150380810,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54543,2
1437150380823,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54641,2
1437150380836,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54576,2
1437150380849,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54574,2
1437150380862,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54671,2
1437150380876,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54450,2
1437150380889,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54619,2
1437150380903,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54526,2
1437150380916,16,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54611,2
1437150380933,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54598,2
1437150380947,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54608,2
1437150380960,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54580,1
1437150380973,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54559,1
1437150380985,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54544,2
1437150380998,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54583,2
1437150381012,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54636,1
1437150381025,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54624,1
1437150381195,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54618,2
1437150381209,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54591,1
1437150381221,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54536,2
1437150381235,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54544,1
1437150381248,17,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54482,1
1437150381266,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54641,1
1437150381279,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54612,1
1437150381291,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54544,1
1437150381304,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54613,2
1437150381317,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54580,2
1437150381330,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54607,2
1437150381343,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54618,2
1437150381356,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54583,1
1437150381369,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54610,2
1437150381382,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54628,2
1437150381395,15,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54579,2
1437150381410,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54541,2
1437150381423,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54516,2
1437150381436,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54559,2
1437150381449,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54540,1
1437150381462,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54578,1
1437150381474,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54616,2
1437150381487,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54509,1
1437150381499,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54601,2
1437150381512,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54598,1
1437150381525,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54625,2
1437150381538,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54599,2
1437150381550,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54613,2
1437150381563,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54548,1
1437150381576,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54707,2
1437150381590,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54602,2
1437150381603,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54602,2
1437150381618,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54669,2
1437150381631,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54577,1
1437150381643,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54646,2
1437150381656,16,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54643,2
1437150381673,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54577,1
1437150381686,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54569,2
1437150381700,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54637,1
1437150381712,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54588,2
1437150381725,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54600,2
1437150381739,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54607,1
1437150381751,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54619,2
1437150381764,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54543,1
1437150381777,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54572,2
1437150381790,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54589,2
1437150381803,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54648,2
1437150381816,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54612,2
1437150381830,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54578,1
1437150381842,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54567,2
1437150381856,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54568,1
1437150381869,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54509,1
1437150381882,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54549,1
1437150381894,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54655,2
1437150381907,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54640,1
1437150381919,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54556,2
1437150381932,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54461,2
1437150381945,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54623,1
1437150381957,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54568,2
1437150381969,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54610,2
1437150381981,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54602,2
1437150381993,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54576,2
1437150382005,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54555,2
1437150382018,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54633,2
1437150382031,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54559,1
1437150382044,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54544,2
1437150382057,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54588,2
1437150382071,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54561,1
1437150382084,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54639,1
1437150382097,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54581,1
1437150382110,17,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54641,2
1437150382128,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54578,1
1437150382140,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54519,1
1437150382152,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54636,1
1437150382164,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54626,2
1437150382177,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54603,2
1437150382190,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54522,1
1437150382203,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54598,1
1437150382215,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54629,2
1437150382228,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54551,1
1437150382240,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54507,2
1437150382253,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54520,1
1437150382265,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54597,2
1437150382278,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54570,1
1437150382290,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54669,1
1437150382302,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54511,1
1437150382314,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54559,1
1437150382326,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54576,2
1437150382340,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54623,1
1437150382352,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54560,2
1437150382364,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54608,2
1437150382377,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54536,1
1437150382389,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54605,2
1437150382402,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54614,2
1437150382415,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54628,2
1437150382427,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54632,1
1437150382439,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54572,2
1437150382452,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54548,2
1437150382465,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54587,1
1437150382478,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54653,1
1437150382491,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54665,2
1437150382505,16,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54571,1
1437150382521,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54614,2
1437150382533,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54556,2
1437150382546,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54510,1
1437150382558,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54634,2
1437150382570,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54622,2
1437150382584,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54576,2
1437150382597,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54650,2
1437150382609,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54648,2
1437150382622,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54528,1
1437150382634,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54590,2
1437150382646,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54595,2
1437150382658,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54549,2
1437150382671,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54558,1
1437150382683,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54610,2
1437150382695,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54522,2
1437150382709,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54533,1
1437150382722,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54537,2
1437150382735,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54566,2
1437150382748,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54587,1
1437150382760,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54549,2
1437150382773,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54526,2
1437150382785,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54555,2
1437150382798,10,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54647,1
1437150382809,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54664,2
1437150382822,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54526,1
1437150382834,10,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54635,1
1437150382845,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54606,2
1437150382857,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54688,2
1437150382869,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54556,2
1437150382881,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54579,2
1437150382894,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54596,2
1437150382907,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54582,2
1437150382919,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54489,2
1437150382931,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54630,2
1437150382944,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54641,1
1437150382957,16,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54576,2
1437150382973,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54562,2
1437150382985,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54577,1
1437150382996,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54624,2
1437150383009,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54560,1
1437150383022,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54575,1
1437150383034,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54614,2
1437150383047,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54590,2
1437150383059,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54567,2
1437150383072,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54594,1
1437150383084,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54594,2
1437150383096,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54602,2
1437150383108,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54593,2
1437150383120,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54621,2
1437150383132,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54600,2
1437150383145,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54554,2
1437150383158,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54574,1
1437150383171,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54543,1
1437150383183,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54565,2
1437150383197,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54572,2
1437150383210,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54473,2
1437150383224,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54564,2
1437150383236,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54543,2
1437150383249,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54552,2
1437150383262,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54619,2
1437150383274,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54524,2
1437150383288,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54700,1
1437150383301,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54621,1
1437150383314,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54603,2
1437150383327,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54526,2
1437150383340,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54587,2
1437150383353,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54617,2
1437150383366,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54662,1
1437150383379,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54561,2
1437150383393,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54641,2
1437150383406,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54647,1
1437150383420,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54615,1
1437150383432,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54661,2
1437150383444,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54551,2
1437150383458,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54594,1
1437150383471,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54516,2
1437150383484,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54573,2
1437150383499,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54593,1
1437150383513,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54602,1
1437150383526,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54653,1
1437150383538,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54595,1
1437150383551,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54651,2
1437150383564,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54612,2
1437150383580,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54474,2
1437150383593,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54510,2
1437150383605,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54696,2
1437150383617,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54604,2
1437150383630,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54657,2
1437150383644,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54537,1
1437150383658,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54543,1
1437150383672,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54623,1
1437150383684,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54554,2
1437150383698,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54574,1
1437150383712,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54573,1
1437150383726,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54582,1
1437150383740,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54568,1
1437150383754,18,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54517,2
1437150383773,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54643,1
1437150383786,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54554,2
1437150383800,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54642,1
1437150383813,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54544,2
1437150383827,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54594,1
1437150383840,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54527,2
1437150383853,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54558,2
1437150383867,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54629,2
1437150383881,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54574,2
1437150383894,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54618,2
1437150383907,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54600,1
1437150383920,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54514,1
1437150383933,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54502,1
1437150383946,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54657,2
1437150383959,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54481,2
1437150383973,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54516,1
1437150383987,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54561,1
1437150384000,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54568,2
1437150384014,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54572,2
1437150384027,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54596,2
1437150384040,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54575,2
1437150384055,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54531,2
1437150384069,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54555,1
1437150384082,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54555,2
1437150384095,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54659,2
1437150384108,14,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54628,2
1437150384123,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54529,1
1437150384135,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54600,2
1437150384148,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54586,1
1437150384160,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54634,2
1437150384174,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54475,2
1437150384187,11,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54603,1
1437150384199,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54595,1
1437150384212,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54561,2
1437150384224,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54585,2
1437150384237,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54537,1
1437150384250,16,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54505,2
1437150384266,12,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54669,2
1437150384279,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54561,2
1437150384292,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54594,2
1437150384305,13,HomeInteraction,200,OK,HomeInteractionUsers 1-1,text,true,54656,2
