Elapsed time;/;/?SHOPPING_ID;/best-sellers;/buy-confirm;/buy?RETURNING_FLAG=N;/buy?RETURNING_FLAG=Y;/customer-registration?SHOPPING_ID=;/new-products;/order-inquiry;/product-detail;/search;/search?C_ID;/search?searchField=&keyword=&C_ID=;/shopping-cart?ADD_FLAG=N;/shopping-cart?I_ID=&QTY=1&ADD_FLAG=Y
19:21:08,0;12.0;3.5;;2.0;;2.0;;9.0;;6.6;2.6666666666666665;2.5;2.3333333333333335;;
19:21:08,500;28.0;4.0;;1.0;;;;9.0;;7.4;3.0;2.0;3.0;;13.0
19:21:09,0;10.0;3.75;136.0;;;;;9.0;;7.0;3.0;;3.0;;11.0
19:21:09,500;;4.0;144.0;;1.0;;1.0;;1.5;6.5;3.3333333333333335;6.0;2.0;;
19:21:10,0;10.0;3.75;208.33333333333334;;2.0;;;8.0;;7.5;2.0;2.0;3.0;;
19:21:10,500;10.5;4.0;135.0;2.0;;;;9.0;;6.666666666666667;2.0;2.5;2.0;;
19:21:11,0;;4.0;147.0;2.0;0.0;;1.0;8.25;0.0;7.5;2.0;2.5;2.0;;12.0
19:21:11,500;9.0;3.8333333333333335;139.5;;;;;8.0;;6.75;2.0;3.0;3.0;18.0;
19:21:12,0;9.5;12.75;146.5;;2.0;;;8.0;;6.0;3.0;3.0;2.3333333333333335;;10.0
19:21:12,500;12.666666666666666;4.0;137.0;1.0;;;;9.333333333333334;;7.0;;3.0;3.5;;12.0
19:21:13,0;10.0;4.0;134.0;;2.0;5.0;;8.5;;6.285714285714286;2.0;;2.0;;
19:21:13,500;9.5;4.0;135.0;;;;1.0;8.0;;6.8;2.6666666666666665;3.0;;;11.0
19:21:14,0;10.0;4.0;;;;;;8.333333333333334;;6.0;2.2;2.5;3.0;;10.0
19:21:14,500;9.0;4.0;135.0;;;;;10.0;1.0;6.2;3.0;2.25;3.0;;
19:21:15,0;9.0;3.6666666666666665;135.0;1.0;;;;9.0;1.0;7.6;2.0;3.0;2.3333333333333335;17.0;41.0
19:21:15,500;;4.0;;;;;;;;6.5;2.2;2.75;2.5;;11.0
19:21:16,0;12.75;4.0;136.0;;1.0;;1.0;8.5;1.0;9.666666666666666;2.75;3.0;3.0;17.0;
19:21:16,500;13.5;3.5;134.0;2.0;1.0;;1.0;8.0;;6.6;3.0;2.0;;;13.0
19:21:17,0;11.0;3.75;152.5;;;;;9.0;;7.333333333333333;2.5;3.0;2.0;16.0;13.0
19:21:17,500;10.0;4.333333333333333;137.5;;;;1.0;;;6.666666666666667;4.0;3.0;2.3333333333333335;;
19:21:18,0;10.0;4.0;159.0;1.0;;1.0;;8.5;;8.0;2.3333333333333335;;4.0;;
19:21:18,500;9.0;5.666666666666667;134.5;;;;;8.0;0.0;7.5;3.5;3.0;2.6666666666666665;17.0;
19:21:19,0;10.5;4.8;140.0;2.0;;;;;1.0;6.166666666666667;2.5;3.0;2.5;;
19:21:19,500;8.0;4.0;142.0;;;;;9.0;2.0;6.5;2.6666666666666665;2.75;3.0;;
19:21:20,0;9.5;3.5;;1.0;1.0;;1.0;8.0;1.0;6.5;2.5;3.0;;19.0;
19:21:20,500;10.5;3.5;;;;1.0;;9.0;;6.666666666666667;3.0;2.3333333333333335;2.0;18.0;
19:21:21,0;10.0;3.8;134.0;;;;;9.0;;8.2;2.0;3.0;3.0;;
19:21:21,500;13.0;6.75;141.5;;;;0.0;9.5;1.0;7.4;8.0;3.0;;;12.5
19:21:22,0;9.0;5.333333333333333;150.0;;;;;7.0;;6.333333333333333;4.0;2.0;2.6666666666666665;18.0;12.0
19:21:22,500;;3.5;137.5;;;;1.5;9.0;;6.5;;3.0;3.5;;
19:21:23,0;9.8;4.0;148.66666666666666;;;1.0;;10.0;;8.25;2.3333333333333335;;3.0;18.0;
19:21:23,500;10.0;4.166666666666667;138.0;1.0;1.0;;;9.0;;;4.0;;2.0;;
19:21:24,0;9.666666666666666;3.5;148.0;;1.0;;;8.0;1.0;6.5;2.0;3.5;2.0;;
19:21:24,500;10.0;4.0;148.66666666666666;;;;;;;7.333333333333333;2.0;3.0;2.3333333333333335;;
19:21:25,0;;3.6666666666666665;;1.0;0.0;;;8.75;;7.25;2.0;2.0;3.0;;
19:21:25,500;9.5;3.6666666666666665;135.0;;;;;9.2;;7.0;2.0;;4.0;17.5;
19:21:26,0;12.0;12.333333333333334;173.75;;;;;8.666666666666666;0.0;8.125;3.0;3.3333333333333335;13.0;;13.0
19:21:26,500;10.5;4.166666666666667;153.0;;;;;9.5;;7.666666666666667;2.5;2.6666666666666665;2.0;;
19:21:27,0;9.666666666666666;4.0;134.0;;;1.0;0.0;;;6.4;3.0;2.3333333333333335;2.0;;
19:21:27,500;;3.0;140.75;2.0;1.0;;;9.0;1.0;6.0;2.5;2.0;;;
19:21:28,0;9.0;4.0;174.0;;;;;8.25;;6.75;2.0;;2.0;;12.0
19:21:28,500;10.0;4.5;134.0;;;1.0;1.0;;0.5;6.857142857142857;2.0;3.0;4.333333333333333;;
19:21:29,0;10.5;3.5;136.0;;;;;8.5;;6.8;2.6666666666666665;2.75;2.5;;
19:21:29,500;10.333333333333334;4.0;135.5;;2.0;3.0;;8.0;;7.0;;3.0;4.0;;
19:21:30,0;;3.3333333333333335;152.0;2.0;;;2.0;8.5;;6.75;2.75;2.75;2.5;;20.0
19:21:30,500;;4.333333333333333;148.25;2.0;;;;8.5;;6.666666666666667;5.0;3.0;3.0;19.0;12.0
19:21:31,0;;4.142857142857143;136.0;;;;;9.0;1.0;8.333333333333334;2.5;2.5;2.0;;
19:21:31,500;9.666666666666666;4.0;133.0;;;;;14.0;1.0;8.75;2.5;2.0;2.0;;
19:21:32,0;;7.75;249.6;1.0;;;;9.0;;7.333333333333333;2.6666666666666665;2.75;;;11.0
19:21:32,500;;4.25;;;;;;8.0;;6.666666666666667;2.5;3.0;2.0;;
19:21:33,0;9.5;3.6666666666666665;177.66666666666666;;;;0.5;8.0;1.0;7.8;2.6666666666666665;3.0;3.0;;
19:21:33,500;9.0;3.5;134.0;;;;;9.0;1.0;8.25;2.5;3.0;4.0;;
19:21:34,0;9.5;4.0;178.25;2.0;;1.0;;8.0;2.0;6.0;2.3333333333333335;2.5;3.0;;
19:21:34,500;10.0;4.25;;;;;1.0;9.0;1.0;6.666666666666667;;3.0;3.0;;
19:21:35,0;13.0;3.8333333333333335;137.0;;;;1.0;8.5;;6.75;;3.0;2.0;;
19:21:35,500;10.0;4.5;150.5;2.0;1.0;;;9.5;1.0;6.0;2.0;3.0;2.5;;14.0
19:21:36,0;11.0;3.8;;;;;;8.0;;7.125;2.0;2.6666666666666665;3.0;;12.0
19:21:36,500;;3.75;138.0;2.0;2.0;;;8.833333333333334;;7.5;3.3333333333333335;3.0;;;
19:21:37,0;10.0;4.25;188.0;;;1.0;;;;7.666666666666667;5.0;3.0;2.0;;13.0
19:21:37,500;10.2;4.2;177.33333333333334;;;;;;;6.5;2.3333333333333335;3.0;3.0;;
19:21:38,0;11.0;4.0;131.0;;;;;9.0;;6.333333333333333;3.3333333333333335;3.0;3.0;;
19:21:38,500;9.0;3.75;136.0;;;;;9.0;;6.0;3.0;;2.6666666666666665;;13.0
19:21:39,0;23.666666666666668;4.5;135.0;;;;1.5;9.5;4.0;6.25;2.6666666666666665;2.0;2.0;19.0;13.0
19:21:39,500;10.0;3.8333333333333335;134.0;;;;;9.0;;6.0;;3.0;2.6666666666666665;;
19:21:40,0;9.5;4.0;150.33333333333334;;1.0;1.0;;7.0;;7.0;2.4;2.6666666666666665;2.75;18.0;
19:21:40,500;10.0;3.8;135.0;;;;;9.0;;;2.5;2.0;3.125;;12.0
19:21:41,0;11.0;3.5;145.0;1.0;;;;8.5;1.0;6.5;3.0;3.0;3.5;18.0;
19:21:41,500;9.5;4.5;192.0;;;1.0;;;;;2.5;;2.0;16.0;11.5
19:21:42,0;;3.7;;;2.0;;2.0;8.5;;6.5;2.75;;2.0;15.0;
19:21:42,500;10.5;4.0;135.0;;;;;;;6.6;3.2;2.8;;;
19:21:43,0;;3.0;;1.0;;;2.0;9.0;;7.0;2.25;2.4;2.0;;11.0
19:21:43,500;;4.0;139.0;;;;;8.5;;6.857142857142857;2.6666666666666665;3.0;2.3333333333333335;;
19:21:44,0;9.666666666666666;5.333333333333333;;2.0;1.0;;1.0;8.666666666666666;;6.666666666666667;;2.6666666666666665;3.0;;34.0
19:21:44,500;10.25;4.0;145.75;;2.0;;;9.0;;6.5;2.5;2.5;2.0;;
19:21:45,0;11.0;3.6666666666666665;134.0;;;;;8.0;;6.5;4.0;3.5;3.25;;
19:21:45,500;9.5;5.0;132.0;;;;0.0;;1.0;7.0;2.0;3.0;;17.5;
19:21:46,0;;4.0;179.16666666666666;;;1.0;;9.75;1.0;6.857142857142857;2.3333333333333335;2.0;;;
19:21:46,500;;3.8333333333333335;;;;;;8.0;;6.75;;3.0;3.0;18.0;
19:21:47,0;10.0;4.6;;1.5;;;;8.75;0.5;6.8;4.0;2.3333333333333335;3.0;16.0;
19:21:47,500;11.0;3.5;134.5;;;;;9.0;;6.0;2.5;2.3333333333333335;2.6;;
19:21:48,0;10.0;3.0;133.5;;;;2.0;8.5;;6.5;3.0;2.6666666666666665;2.5;18.0;
19:21:48,500;10.0;4.0;143.5;2.0;;;1.0;;;6.5;;2.25;;;
19:21:49,0;10.333333333333334;5.0;196.33333333333334;1.0;1.0;;;9.666666666666666;;6.75;3.0;;2.0;;
19:21:49,500;9.5;3.6666666666666665;162.0;;;;;9.0;;6.333333333333333;2.0;2.5;2.6666666666666665;;
19:21:50,0;11.0;3.6;135.5;;;1.0;;9.0;;6.6;2.5;2.0;2.6;;
19:21:50,500;10.5;3.4;;;;;;9.25;;6.0;3.0;2.857142857142857;3.0;;
19:21:51,0;10.0;4.0;138.0;;1.0;;;8.0;;7.166666666666667;3.0;2.0;3.0;;11.0
19:21:51,500;10.5;4.0;133.5;;;;;9.0;1.0;6.0;2.5;2.25;2.3333333333333335;;
19:21:52,0;;3.5;137.0;;;;1.0;8.0;;6.666666666666667;;3.0;2.5;21.0;
19:21:52,500;11.0;5.0;136.0;;1.0;;;9.0;;5.0;3.25;2.5;2.0;;
19:21:53,0;11.25;4.4;136.0;2.0;;;1.0;8.0;;6.8;3.0;2.5;2.5;;12.0
19:21:53,500;;3.5;135.0;;;;;8.0;;6.0;3.0;3.0;;;13.0
19:21:54,0;;3.6666666666666665;151.0;;;;1.0;9.0;;6.6;2.5;2.5;2.5;23.0;11.0
19:21:54,500;;4.333333333333333;174.0;;;;;;;6.0;2.3333333333333335;3.0;3.0;17.0;
19:21:55,0;11.333333333333334;5.0;203.6;;1.5;1.0;1.0;;;9.5;;;4.666666666666667;;
19:21:55,500;10.0;3.0;135.0;;;;;9.0;;7.0;2.3333333333333335;;3.0;;
19:21:56,0;;3.0;134.0;2.0;;1.0;;8.5;1.0;7.0;3.0;2.6;2.6666666666666665;;
19:21:56,500;10.0;6.25;169.66666666666666;;;;1.0;8.0;1.0;7.25;2.5;2.0;6.0;18.0;
19:21:57,0;11.0;4.0;140.0;1.0;;;;9.5;;6.25;2.7142857142857144;2.6666666666666665;2.6666666666666665;;
19:21:57,500;;4.0;138.0;;;;0.5;;1.0;6.6;3.0;3.0;3.0;;15.0
19:21:58,0;10.0;4.0;133.0;1.0;;;;8.5;;7.0;2.5;2.0;2.6;;12.0
19:21:58,500;11.0;3.6666666666666665;131.0;;;;;8.0;;6.571428571428571;3.0;3.0;2.8;;
19:21:59,0;11.0;3.7142857142857144;132.0;;1.0;;;8.333333333333334;;7.0;3.0;;3.0;18.0;11.0
19:21:59,500;26.666666666666668;4.0;161.4;3.0;;;;;;;3.0;2.6666666666666665;3.0;;
19:22:00,0;10.5;3.6666666666666665;133.0;;;1.0;;9.0;;6.5;3.3333333333333335;3.0;2.0;;
19:22:00,500;10.0;3.75;140.33333333333334;;;;;10.0;;9.5;;3.0;;;12.0
19:22:01,0;10.5;3.5;142.0;;1.0;1.0;;9.0;;6.375;2.0;3.0;3.5;;
19:22:01,500;11.0;4.0;141.33333333333334;;;;;9.5;;6.75;2.0;3.0;4.0;;
19:22:02,0;10.0;3.6666666666666665;157.0;2.0;1.0;;1.0;13.0;;6.6;2.3333333333333335;3.0;3.0;;
19:22:02,500;;4.4;;;;;;;;6.0;3.0;3.0;2.5;17.0;12.0
19:22:03,0;16.0;4.0;154.0;1.0;;;1.0;8.666666666666666;;8.0;3.0;3.0;3.0;;
19:22:03,500;9.0;3.6666666666666665;146.0;;;1.0;1.0;8.0;1.0;7.285714285714286;2.5;;3.0;17.0;
19:22:04,0;9.0;4.0;133.0;;;;1.0;8.666666666666666;;6.714285714285714;3.0;3.2;2.6666666666666665;;
19:22:04,500;9.0;4.0;136.0;;;1.0;1.0;;1.0;6.0;2.5;3.0;4.0;;
19:22:05,0;9.0;4.0;137.0;;;;1.0;8.0;1.0;6.333333333333333;3.0;2.6666666666666665;2.5;;13.0
19:22:05,500;9.0;3.0;138.33333333333334;;;;;10.0;;6.5;2.5;2.6666666666666665;3.0;18.0;
19:22:06,0;9.0;4.0;176.8;1.0;;;;;;6.0;;2.25;3.0;17.0;12.0
19:22:06,500;11.333333333333334;4.0;136.0;;;;;18.0;1.0;7.5;3.0;3.25;3.0;17.0;
19:22:07,0;;3.6666666666666665;139.66666666666666;1.0;;;;9.0;;6.333333333333333;3.0;2.5;2.6666666666666665;;
19:22:07,500;;3.3333333333333335;133.0;;;;0.0;8.666666666666666;1.0;7.5;2.5;3.0;4.0;;
19:22:08,0;10.0;3.6666666666666665;134.0;1.5;;;;9.0;2.0;6.5;3.0;2.3333333333333335;2.3333333333333335;16.5;
19:22:08,500;11.0;4.0;158.0;;;;;;1.0;7.0;2.6666666666666665;3.0;;;
19:22:09,0;10.0;3.75;133.0;2.0;0.0;;;12.333333333333334;;6.0;2.6666666666666665;3.0;2.6;;13.0
19:22:09,500;10.0;4.0;140.0;;;;;9.0;;7.0;;2.0;2.0;;
19:22:10,0;10.5;3.8;138.5;;1.0;;;9.666666666666666;;6.5;2.5;2.0;3.0;;
19:22:10,500;10.0;3.5;148.0;2.0;0.0;;;9.0;;7.5;3.0;3.0;3.0;;
19:22:11,0;11.0;5.0;139.75;;2.0;1.0;;9.5;0.0;7.5;3.0;3.0;2.0;;
19:22:11,500;10.0;4.333333333333333;134.0;2.0;1.0;;2.0;10.0;;7.0;3.3333333333333335;2.5;;;
19:22:12,0;10.0;4.0;136.0;;1.0;;;10.5;;9.5;;3.25;2.8;;
19:22:12,500;10.5;3.8333333333333335;182.8;;;;;8.666666666666666;1.0;7.0;;3.0;2.5;;
19:22:13,0;10.0;4.0;149.2;;;;;54.0;;17.25;3.0;3.0;2.3333333333333335;;
19:22:13,500;11.0;;137.66666666666666;;1.0;;;9.0;1.0;12.0;2.5;3.2;;;
19:22:14,0;10.333333333333334;3.5;141.75;;;;;8.5;;6.5;2.5;3.0;2.0;;12.0
19:22:14,500;12.0;3.6666666666666665;264.0;;;1.0;;10.0;;9.333333333333334;3.0;2.5;3.0;;
19:22:15,0;;3.6666666666666665;145.75;;;;;8.6;0.0;7.8;2.75;2.5;2.5;;
19:22:15,500;;4.0;144.66666666666666;;;;1.0;9.5;;7.75;2.0;3.0;2.5;19.0;
19:22:16,0;10.0;6.0;212.66666666666666;1.0;;;;11.333333333333334;1.0;7.4;3.0;3.0;3.0;;12.0
19:22:16,500;10.0;3.75;130.0;;;;;9.0;;9.333333333333334;2.3333333333333335;;2.0;;
19:22:17,0;10.333333333333334;3.75;;2.0;;;;8.75;;7.166666666666667;2.5;3.0;2.0;;13.0
19:22:17,500;10.5;3.6666666666666665;134.0;1.0;;;1.0;;;6.4;3.0;;2.6666666666666665;;
19:22:18,0;10.0;3.8;150.0;2.0;;;;9.0;;7.0;2.6666666666666665;2.5;3.0;;12.0
19:22:18,500;9.0;4.0;133.5;2.0;1.0;;;;;6.5;2.0;2.3333333333333335;3.5;;
19:22:19,0;;4.8;134.5;1.0;;;1.0;8.5;;;3.0;2.0;2.6666666666666665;19.0;
19:22:19,500;12.0;5.5;246.5;;2.0;;1.0;;;6.333333333333333;2.5;2.5;2.75;;
19:22:20,0;11.0;3.875;156.66666666666666;;;;1.0;9.0;;;2.6666666666666665;2.5;2.0;;
19:22:20,500;9.75;4.0;135.0;;;;0.0;9.0;;7.0;3.0;3.0;2.0;;
19:22:21,0;10.0;4.166666666666667;140.0;;;;0.0;8.5;;6.8;;2.5;;20.0;
19:22:21,500;10.0;3.0;;1.0;;;;8.0;;7.666666666666667;;2.6666666666666665;4.0;;
19:22:22,0;10.0;3.5;169.0;;;;1.0;;;6.5;2.2;3.3333333333333335;2.6666666666666665;19.0;11.0
19:22:22,500;;4.5;139.5;;1.5;;;8.0;;;2.0;2.6666666666666665;3.0;17.0;
19:22:23,0;;3.6666666666666665;;;;;1.0;8.5;1.0;6.5;2.0;2.8333333333333335;3.0;;
19:22:23,500;10.5;4.0;139.5;;1.0;;;;;6.0;2.6666666666666665;2.0;2.5;;
19:22:24,0;10.0;3.625;146.0;;;;;8.666666666666666;;7.0;3.0;2.0;2.0;;13.666666666666666
19:22:24,500;;4.25;137.0;;1.0;;;9.0;1.0;6.5;3.0;;2.5;19.0;12.0
19:22:25,0;10.0;6.75;227.0;;;;1.0;11.25;1.0;6.0;3.0;3.0;2.5;;
19:22:25,500;10.0;3.6666666666666665;259.5;2.0;;;;8.833333333333334;;5.666666666666667;3.0;3.0;2.6666666666666665;;
19:22:26,0;10.0;4.0;137.0;;1.0;1.0;;8.5;;8.0;2.0;3.0;3.0;18.0;
19:22:26,500;10.75;3.0;149.0;;;1.0;;8.0;;7.0;2.0;2.5;3.0;;
19:22:27,0;10.0;3.6666666666666665;141.33333333333334;;1.0;;;;;6.25;2.5;2.3333333333333335;2.5;;
19:22:27,500;;3.0;166.5;;;1.0;;9.0;;9.0;3.0;;3.0;;
19:22:28,0;10.0;4.0;140.5;;;1.0;;8.0;;7.0;2.5;2.0;3.0;16.5;
19:22:28,500;11.0;3.8;137.0;;;;;9.5;;6.5;3.0;2.5;2.0;;12.5
19:22:29,0;10.0;4.0;142.5;;1.0;;2.0;10.0;;6.4;2.5;3.0;2.0;;13.0
19:22:29,500;10.0;4.0;171.5;2.0;;;1.0;8.666666666666666;;7.333333333333333;3.0;3.0;4.0;18.0;12.0
19:22:30,0;10.0;3.6666666666666665;151.5;;1.0;;1.0;8.5;;7.5;3.6666666666666665;3.5;3.0;;12.0
19:22:30,500;11.0;;147.0;;;;1.0;11.0;;6.5;2.0;2.5;2.6666666666666665;18.0;14.0
19:22:31,0;10.0;4.25;132.0;;;;;9.5;;6.714285714285714;2.6666666666666665;2.5;2.0;;
19:22:31,500;11.0;4.333333333333333;144.75;1.0;;;;9.5;;7.0;2.3333333333333335;2.6666666666666665;2.5;;11.5
19:22:32,0;9.75;3.75;142.0;;;2.0;;8.5;;6.5;2.8;;2.0;;13.0
19:22:32,500;;4.0;150.5;;1.0;;;8.0;0.0;6.666666666666667;2.4;2.5;2.6666666666666665;18.0;
19:22:33,0;52.0;3.4;132.0;2.0;;;;10.666666666666666;;8.0;2.6666666666666665;2.0;3.0;;
19:22:33,500;9.0;3.75;153.33333333333334;2.0;;;1.0;8.0;;6.0;2.5;2.0;3.0;;12.0
19:22:34,0;;4.5;133.0;2.0;;;1.0;12.5;;6.333333333333333;3.0;2.6666666666666665;2.75;17.0;11.0
19:22:34,500;9.0;6.5;153.5;2.0;1.0;;;;;6.5;2.0;2.0;2.3333333333333335;;
19:22:35,0;11.0;4.5;;1.0;;;1.0;8.0;1.0;6.5;3.0;2.0;2.4;17.0;
19:22:35,500;10.0;3.75;133.5;;;;;8.666666666666666;1.0;6.666666666666667;;2.6666666666666665;3.0;;
19:22:36,0;;4.0;147.33333333333334;1.0;1.0;;;10.5;;6.2;2.3333333333333335;2.0;3.0;;12.5
19:22:36,500;;3.5;134.0;;;1.0;;8.666666666666666;1.0;7.666666666666667;3.0;3.0;2.4;;17.0
19:22:37,0;10.333333333333334;3.6666666666666665;141.5;2.0;1.0;;;8.5;1.0;6.666666666666667;3.0;2.0;2.5;;
19:22:37,500;;4.333333333333333;133.0;;;1.5;;8.666666666666666;;7.0;;2.3333333333333335;2.25;;
19:22:38,0;10.0;3.5714285714285716;134.0;;;;;9.666666666666666;;8.0;3.0;2.5;3.6666666666666665;;
19:22:38,500;;3.6666666666666665;137.0;;;;;8.75;;6.8;2.3333333333333335;;2.75;;11.0
19:22:39,0;;4.0;132.5;2.0;2.0;;;7.666666666666667;1.0;6.428571428571429;3.3333333333333335;2.5;2.6666666666666665;;
19:22:39,500;;4.0;153.25;;;;;9.0;;6.4;3.0;2.5;3.0;19.0;11.0
19:22:40,0;9.0;4.857142857142857;169.0;;;;;22.333333333333332;;7.5;3.0;3.0;4.333333333333333;;
19:22:40,500;11.0;7.6;139.5;;;1.0;;8.5;;6.25;2.5;2.5;3.0;;
19:22:41,0;11.0;4.666666666666667;142.0;;;1.0;;9.0;;7.75;3.0;2.75;3.0;16.0;
19:22:41,500;;4.0;138.0;;;;;8.5;;9.6;2.25;;2.5;16.5;
19:22:42,0;;3.625;150.75;;1.0;;;9.0;;6.5;4.0;2.0;3.0;17.0;
19:22:42,500;9.0;3.8;;;;;;9.0;;7.333333333333333;2.6666666666666665;2.0;9.0;;
19:22:43,0;;3.5;170.0;1.0;;;;8.0;;6.555555555555555;3.0;3.0;2.3333333333333335;;
19:22:43,500;10.5;3.6;179.66666666666666;2.0;;;;8.25;;6.333333333333333;2.0;2.3333333333333335;2.0;;
19:22:44,0;11.5;3.6666666666666665;255.75;1.0;;;;;;7.666666666666667;6.0;2.25;2.5;;
19:22:44,500;10.0;3.5;134.0;2.0;;;1.0;13.0;;8.0;;;;;
19:22:45,0;15.0;4.0;223.4;;;;1.0;15.0;0.0;6.75;2.75;2.0;3.0;;16.5
19:22:45,500;;4.142857142857143;;;1.0;;;9.0;;6.2;2.8;2.6666666666666665;;;
19:22:46,0;10.25;3.3333333333333335;138.0;;;;;8.333333333333334;;6.0;2.25;3.0;3.0;;
19:22:46,500;;3.7777777777777777;232.33333333333334;;;;;;;7.0;3.5;2.0;2.0;16.0;
19:22:47,0;11.0;4.75;139.0;;;;;22.666666666666668;;8.0;7.5;3.0;3.4;;11.5
19:22:47,500;10.0;3.0;144.0;1.0;;;;10.0;;6.333333333333333;3.3333333333333335;6.0;3.0;;
19:22:48,0;;5.0;139.5;2.0;;;;8.5;;6.25;;2.3333333333333335;3.0;;
19:22:48,500;;3.3333333333333335;167.66666666666666;;;;;8.0;;6.285714285714286;;2.4;3.0;18.0;
19:22:49,0;9.0;3.6;134.0;1.0;;;;8.0;;5.8;2.3333333333333335;3.0;2.0;;11.0
19:22:49,500;;4.0;136.0;;;;;9.0;;5.666666666666667;4.0;2.5;3.0;;
19:22:50,0;51.0;3.8;150.0;;;;;8.5;1.0;7.0;3.0;2.3333333333333335;4.666666666666667;;
19:22:50,500;11.0;3.625;137.0;;;;1.0;8.4;;8.0;2.5;3.3333333333333335;2.5;;
19:22:51,0;;;132.0;;;;;10.333333333333334;;7.2;2.6666666666666665;2.3333333333333335;2.5;;11.666666666666666
19:22:51,500;;4.0;134.0;;;1.0;;8.0;;7.25;3.0;2.0;;17.0;
19:22:52,0;9.333333333333334;3.3333333333333335;130.0;;1.0;;;10.0;;7.142857142857143;3.0;3.0;2.0;19.0;
19:22:52,500;16.0;3.5714285714285716;137.0;;;;2.0;8.0;;6.333333333333333;;2.0;2.75;;
19:22:53,0;9.0;3.0;135.0;;;;;8.25;0.0;6.571428571428571;2.0;2.0;2.0;17.0;
19:22:53,500;;4.0;152.0;;;;;8.5;;21.666666666666668;4.0;2.4;5.5;;12.0
19:22:54,0;10.333333333333334;4.857142857142857;193.33333333333334;;;;1.0;8.5;;7.666666666666667;2.5;;3.0;;12.0
19:22:54,500;10.0;4.25;135.0;;;;;8.5;2.0;6.75;2.0;;2.5;;
19:22:55,0;;4.75;191.0;;;;;8.666666666666666;1.0;6.5;;;4.0;19.0;
19:22:55,500;9.5;3.6666666666666665;;;;;1.0;9.0;;6.0;;2.75;2.3333333333333335;17.5;11.0
19:22:56,0;;3.5;219.0;;1.0;;;8.666666666666666;1.0;7.0;2.5;3.5;3.5;16.0;12.0
19:22:56,500;;5.333333333333333;;;;;;;;6.0;;2.4285714285714284;2.0;;
19:22:57,0;;3.4;148.5;;1.0;;1.0;13.0;;5.0;2.6666666666666665;2.0;3.0;;12.0
19:22:57,500;;6.833333333333333;246.66666666666666;;3.0;;;9.0;;6.5;3.0;3.0;2.0;;
19:22:58,0;;3.5714285714285716;159.5;;;;;8.5;;7.666666666666667;2.3333333333333335;2.5;3.0;;
19:22:58,500;11.0;4.0;151.0;1.0;;;;;;6.333333333333333;3.0;;2.0;;12.0
19:22:59,0;10.0;3.4285714285714284;133.0;1.0;;;;9.0;;6.75;2.3333333333333335;3.0;2.0;;
19:22:59,500;14.0;3.8;142.0;;;2.0;;8.0;;7.0;2.0;3.0;2.75;22.0;
19:23:00,0;10.666666666666666;4.25;;;;;0.0;9.666666666666666;;;3.6;;2.75;;11.333333333333334
19:23:00,500;12.0;4.0;137.0;;;;;9.5;0.0;7.0;2.0;3.0;2.0;;
19:23:01,0;12.0;3.5714285714285716;192.8;;;1.0;0.0;;1.0;6.0;3.0;2.0;3.0;;12.333333333333334
19:23:01,500;9.333333333333334;4.0;135.0;;;;;;;7.0;3.0;2.0;;17.0;
19:23:02,0;10.0;4.0;;;;;2.0;8.666666666666666;;7.25;3.0;2.1666666666666665;;16.0;
19:23:02,500;13.0;3.6666666666666665;136.5;;2.0;;1.0;10.0;;6.0;2.6666666666666665;2.5;2.5;17.5;
19:23:03,0;11.0;3.5;136.66666666666666;;1.0;;0.0;8.5;;6.25;2.0;2.0;3.0;25.0;
19:23:03,500;;4.0;147.0;;;;;8.0;1.0;7.0;3.0;2.6666666666666665;4.0;;
19:23:04,0;;3.8333333333333335;173.5;;;1.0;;9.0;;6.5;3.0;3.0;;;12.0
19:23:04,500;10.5;3.6;134.0;2.0;;;;9.0;1.0;6.666666666666667;2.75;2.0;2.0;24.0;
19:23:05,0;10.0;4.714285714285714;150.75;;;;;9.0;;6.0;2.5;3.0;;17.0;
19:23:05,500;;3.5;177.0;;;;;12.666666666666666;;7.0;3.0;3.0;2.0;;12.0
19:23:06,0;10.0;3.6;166.0;;;;;10.0;1.0;6.5;3.0;2.0;4.0;;
19:23:06,500;10.0;3.7777777777777777;157.66666666666666;2.0;;;1.0;10.285714285714286;2.0;;2.0;3.0;2.0;;
19:23:07,0;10.333333333333334;3.5;136.5;;;1.0;;10.0;;6.5;2.75;7.5;;18.0;11.0
19:23:07,500;;4.0;137.0;;;;;8.5;2.0;;2.0;3.4;2.5;;12.0
19:23:08,0;15.0;3.5;149.0;2.0;1.0;;;9.0;1.0;5.5;2.5;3.0;2.2;18.0;
19:23:08,500;;4.0;139.5;;;;1.0;8.0;;6.666666666666667;2.5;3.0;2.5;;12.0
19:23:09,0;;5.0;140.0;;;1.0;;8.666666666666666;;7.5;2.6666666666666665;3.0;3.0;;12.0
19:23:09,500;16.0;3.3333333333333335;207.25;2.0;;1.0;;10.5;;6.333333333333333;3.0;;2.5;28.0;
19:23:10,0;;3.6666666666666665;143.0;;;;;9.0;;7.0;3.0;2.5;2.6666666666666665;;12.0
19:23:10,500;10.0;5.666666666666667;153.25;;;1.0;;9.0;;6.0;3.3333333333333335;4.0;;19.0;
19:23:11,0;;4.0;140.25;2.0;;;;9.333333333333334;;7.0;2.5;;2.5;;
19:23:11,500;10.0;4.0;136.0;;;;;8.666666666666666;1.0;6.0;;2.6666666666666665;2.5;18.0;
